408.5987107042156, 187.24799230195637, 463.5191252374326, 394.7111021295651, 146.90225498446912, 396.24544725990364, 265.1831322398227, 412.8694649042802, 250.80650665052573, 251.26774746297008
151.3840886896674, 83.91604893512661, 481.0581454146045, 168.76093898911725, 268.6740104713655, 416.76316244289075, 9.823593844808077, 459.1631522823526, 369.76737700653933, 209.26457682882875
413.26707213696443, 184.6607143618736, 407.8253132535867, 451.468003330805, 413.1622342958491, 108.7645885316017, 444.94445099706036, 95.91098891140354, 209.06903134701682, 484.7279287286806
133.95752202870787, 415.6926808782633, 356.72155377657924, 283.4342265773996, 339.489666410909, 402.44004696613905, 109.88231125033599, 380.751117347053, 290.80787633839344, 360.56414410997155
174.7982535882032, 6.750475059055738, 105.0765145132327, 394.6555242970748, 148.5373614920531, 465.4365550855452, 202.8878266819209, 184.5362950701086, 355.04419858184696, 126.5568247447595
138.7841495368145, 429.0151793983809, 437.6718556602497, 162.12255676163866, 97.79560136186693, 135.7373338137916, 184.98473471991645, 320.5683110553051, 296.5915132420017, 97.74246033418332
274.10207758627496, 204.22959313712724, 96.68967284503627, 347.1723363151787, 278.84037322230756, 22.912403959229, 189.3416907483401, 204.84424060639518, 149.15220069417313, 342.4065997758852
95.24425667387243, 309.7670987360207, 482.5090328978667, 397.34534847656977, 16.351019370969222, 273.84789680567326, 371.98904915619846, 189.69171032411424, 165.9386125359435, 495.91679529700235
419.6316261854799, 231.78218934108276, 453.80461045501727, 5.898842219740241, 98.20942448101033, 477.07173463924266, 174.84002482052318, 473.44654325082485, 229.53481897281313, 452.28724955306967
391.27475844605306, 262.52912325304686, 50.660007799619265, 70.6278905725053, 219.5969154646855, 112.26496553032817, 393.3998641199956, 488.81157584894174, 317.7583089300604, 187.62815419709455
